YEAR	MONTH	DAY	MIN	MAX	RAIN	RAD
2006	04	22	7.7	22.9	0	25.168
2006	04	23	7.1	21.6	0	25.798
2006	04	24	6.8	24.1	0	22.262
2006	04	25	9.4	23.6	0	18.943
2006	04	26	13.1	21.3	1.6	12.853
2006	04	27	11.8	20.5	2.2	14.384
2006	04	28	12.7	20.5	2.8	12.371
2006	04	29	12.3	21.4	0	17.976
2006	04	30	11	19.7	0.9	15.132
2006	05	01	9.1	19.4	0	18.695
2006	05	02	8.1	20.1	0	21.352
2006	05	03	9.9	23.9	0	25.207
2006	05	04	11.4	24.9	0	24.375
2006	05	05	10.6	23.5	0	23.227
2006	05	06	10.2	21.8	0.2	21.433
2006	05	07	11.5	21.3	0	16.533
2006	05	08	12.3	21.1	2.2	16.254
2006	05	09	14.1	19.8	0.2	12.684
2006	05	10	6.4	20.9	0	23.483
2006	05	11	10.9	20.7	0.9	22.393
2006	05	12	9.3	22.6	0	23.273
2006	05	13	9.3	22.4	0.1	23.101
2006	05	14	13	21.6	0	22.76
2006	05	15	11.1	27.1	0	23.36
2006	05	16	11.1	25.1	0	26.119
2006	05	17	11.4	25	0	23.325
2006	05	18	12.1	26.7	0	22.664
2006	05	19	15.1	25.6	0	23.014
2006	05	20	13.9	24.9	0	16.081
2006	05	21	13.3	26.1	0	24.929
2006	05	22	12.4	27.3	0	27.774
2006	05	23	13.8	24	2.4	12.66
2006	05	24	16.5	24.3	0.5	20.111
2006	05	25	9.1	25.1	0	27.268
2006	05	26	10.2	25.3	0	25.567
2006	05	27	10.4	24.8	0	24.741
2006	05	28	12.1	24.2	0	26.606
2006	05	29	14.6	26.4	0	21.557
2006	05	30	17	22.9	0	23.453
2006	05	31	5.5	22.4	2	22.288
2006	06	01	11.7	21.5	1.3	20.819
2006	06	02	10.1	19	4.9	20.963
2006	06	03	10.2	21.1	0.1	13.579
2006	06	04	9	24.4	0	26.968
2006	06	05	8.3	22.4	0	20.688
2006	06	06	11.8	23.9	0	20.734
2006	06	07	11.5	24.4	0	26.491
2006	06	08	7.9	26	0	28.256
2006	06	09	11.3	25.6	0	24.662
2006	06	10	9.2	26.4	0	27.342
2006	06	11	11.4	26.3	0	23.593
2006	06	12	12.6	27	0	29.094
2006	06	13	11.3	26.9	0	22.552
2006	06	14	12.5	26.4	0	29.15
2006	06	15	11.6	26.7	0	28.193
2006	06	16	11.3	26.8	0	17.567
2006	06	17	13.4	29.3	0	20.848
2006	06	18	15.3	32.1	0	20.651
2006	06	19	20.2	30.3	0	13.647
2006	06	20	16.1	33.4	0	23.381
2006	06	21	15.7	32.6	0	19.989
2006	06	22	16.1	32.4	0	19.99
2006	06	23	14.9	31.6	0	30.388
2006	06	24	17.1	32.9	0	29.532
2006	06	25	17.9	33.2	0	24.576
2006	06	26	17.4	32	0	29.819
2006	06	27	18.4	31.1	0	24.922
2006	06	28	18.8	34.5	0	22.63
2006	06	29	19.4	31.1	0	27.492
2006	06	30	20.2	31.5	0	24.934
2006	07	01	19	33.4	0	27.769
2006	07	02	19.9	33.6	0	28.405
2006	07	03	20	33.4	0	27.78
2006	07	04	20.5	34.2	0	29.025
2006	07	05	19.8	32.7	0.1	27.345
2006	07	06	19.6	31.5	12.4	18.803
2006	07	07	18.4	29.6	1.8	23.561
2006	07	08	18	29.9	0	26.165
2006	07	09	18.3	32.9	0	27.635
2006	07	10	19.4	34.9	0	28.986
2006	07	11	20.2	35.4	0	28.969
2006	07	12	19.6	35.9	0	27.281
2006	07	13	19.6	35.6	0	28.007
2006	07	14	19.9	34.6	0.1	23.781
2006	07	15	19.4	35.5	0	25.821
2006	07	16	22.4	34.8	0	27.958
2006	07	17	20.6	33.4	0	26.305
2006	07	18	19.5	33.2	0	29.029
2006	07	19	16.8	32.5	0	29.416
2006	07	20	16.4	34.5	0	28.81
2006	07	21	17.4	35.5	0	29.16
2006	07	22	18.8	34.2	0	29.088
2006	07	23	20.4	33.8	0	22.783
2006	07	24	21.8	33.5	0	21.79
2006	07	25	20.1	33.6	0	24.469
2006	07	26	21.6	34.4	0	26.366
2006	07	27	22.4	35	0.1	25.273
2006	07	28	20.8	35.5	0	20.063
2006	07	29	21.9	29.8	2.8	17.23
2006	07	30	18.6	33.5	0	27.115
2006	07	31	20.7	34.6	0	19.416
2006	08	01	20.7	33.5	0	26.385
2006	08	02	21.4	32.8	0	22.9
2006	08	03	19.1	29.8	0	19.87
2006	08	04	16.6	29.9	0	25.808
2006	08	05	14.1	30	1.1	22.257
2006	08	06	15.5	28.9	0.1	23.685
2006	08	07	15.1	28.4	0	25.099
2006	08	08	15.1	29.4	0.2	22.653
2006	08	09	16.6	29.9	1.1	21.149
2006	08	10	16.4	29.6	0	25.7
2006	08	11	15.6	29.4	0	19.459
2006	08	12	17.6	27.4	15.4	14.104
2006	08	13	14.4	27.2	0.7	21.922
2006	08	14	15.5	27.1	0	21.517
2006	08	15	16.2	27.4	0	19.857
2006	08	16	16.9	29.3	0.1	18.3
2006	08	17	21.5	29.6	0	17.707
2006	08	18	22.5	28.6	0	19.68
2006	08	19	18.7	32.7	0	17.142
2006	08	20	22.6	28.6	0.6	13.035
2006	08	21	17.9	30.2	0	25.185
2006	08	22	16.6	28.9	0	24.889
2006	08	23	15.2	28	0	23.958
2006	08	24	17.2	27.1	0.4	17.738
2006	08	25	20.6	29	0.3	18.917
2006	08	26	16.8	27.4	2.3	20.862
2006	08	27	16.6	27.5	0	14.089
2006	08	28	14.5	27	0	18.616
2006	08	29	19.8	27.7	0.5	13.613
2006	08	30	18.5	27.8	0	20.093
2006	08	31	11.5	28	0	23.939
2006	09	01	11.9	28	0	23.942
2006	09	02	11.6	28.4	0	23.728
2006	09	03	13.6	28.1	0	21.289
2006	09	04	15	28.9	0	20.688
2006	09	05	15.8	29.2	0	21.103
2006	09	06	15.9	30.2	0	20.354
2006	09	07	17.6	29.9	0	18.78
2006	09	08	17.5	30.1	0	16.911
2006	09	09	21.7	32.3	0	19.047
2006	09	10	16.4	30.5	0	21.943
2006	09	11	15.3	30.3	0.1	21.279
2006	09	12	16.1	29.6	0	17.22
2006	09	13	16.2	28.9	2.2	19.476
2006	09	14	17.4	24.8	26	6.261
2006	09	15	19.3	27.1	3.7	15.983
2006	09	16	18.1	24.1	64.1	5.823
2006	09	17	17.1	20.6	5.8	6.887
2006	09	18	15.6	24.4	4.7	16.522
2006	09	19	16.3	25.8	0.2	16.524
2006	09	20	15.7	26.7	0	18.691
2006	09	21	15.6	28.6	0	18.843
2006	09	22	14.6	26.8	0	18.822
2006	09	23	15.8	28.1	0	14.919
2006	09	24	16.1	25.7	4.8	11.816
2006	09	25	17.1	20.9	20.6	4.666
2006	09	26	16.5	23.8	0.1	8.08
2006	09	27	15.7	26.6	0	15.996
2006	09	28	13.2	26.6	0	17.574
2006	09	29	13.5	25.4	0	14.886
2006	09	30	12.4	25.1	0	15.974
2006	10	01	15.7	24.6	0	11.653
2006	10	02	17.6	26	0	13.672
2006	10	03	19.4	25.8	0	10.522
2006	10	04	20.2	24.8	0	10.374
2006	10	05	14.8	23.5	0.4	12.117
2006	10	06	11.7	24.8	0	16.879
2006	10	07	10.9	20.7	7.9	8.711
2006	10	08	12.7	23.3	0	15.471
2006	10	09	10.5	24.2	0	16.413
2006	10	10	9.7	25.5	0	16.387
2006	10	11	9.7	24	0	15.893
2006	10	12	11.5	22.9	0	9.308
2006	10	13	11.2	25.6	0	14.935
2006	10	14	12.4	24.3	0	14.8
2006	10	15	14.2	23	0	13.888
2006	10	16	10.2	22.6	0	14.506
2006	10	17	11.7	21.4	0	14.188
2006	10	18	7.9	21.4	0.1	10.251
2006	10	19	13.1	17.3	32.1	4.421
2006	10	20	13.8	20.4	2.5	5.676
2006	10	21	14.1	20.6	2.6	5.052
2006	10	22	14.7	22.6	0	8.147
2006	10	23	15.2	23.5	0	7.656
2006	10	24	19.7	23.8	0	7.344
2006	10	25	13.3	24.4	0	11.921
2006	10	26	13.6	25.1	0	12.129
2006	10	27	12.8	26.5	0	13.059
2006	10	28	11.9	24.6	0	10.65
2006	10	29	12.6	22.7	0	9.377
2006	10	30	14.1	24.5	0	11.036
2006	10	31	8.9	21.3	0.4	11.147
2006	11	01	10.5	19.5	1.3	6.804
2006	11	02	11.6	16.1	0	10.159
2006	11	03	0.1	14.2	0	11.983
2006	11	04	-0.6	15.7	0	12.193
2006	11	05	3.2	15.9	0	6.647
2006	11	06	9.5	18.7	0	8.273
2006	11	07	5.6	19.1	0	6.737
2006	11	08	6.4	18.8	0	7.978
2006	11	09	8.9	18.9	0	6.104
2006	11	10	8.2	20.1	0	9.559
2006	11	11	5.7	15.4	0.2	7.855
2006	11	12	9	18.3	0	6.827
2006	11	13	7.4	18.7	0	9.857
2006	11	14	6	19.1	1.8	6.375
2006	11	15	11	18.2	0.6	5.649
2006	11	16	10.5	18.4	0.7	5.168
2006	11	17	13.4	19.2	0.7	5.352
2006	11	18	14.5	19	2.9	4.824
2006	11	19	8.8	16.4	2.7	6.062
2006	11	20	8.5	19.5	1.3	6.642
2006	11	21	8	17.2	5.2	4.579
2006	11	22	13.1	16.8	0.4	4.245
2006	11	23	4	16.1	0	8.148
2006	11	24	9.7	16	0.8	4.205
2006	11	25	13.1	19	0.2	6.043
2006	11	26	10.6	18.8	0	7.926
2006	11	27	8	19	0	8.472
2006	11	28	7.9	16.5	0	7.548
2006	11	29	6	17.6	0	7.169
2006	11	30	6.4	16.7	0	5.982
2006	12	01	5.5	16.7	0	8.455
2006	12	02	3.5	15.2	0.3	6.617
2006	12	03	7.3	15	0.5	5.204
2006	12	04	8.7	17.4	0	4.643
2006	12	05	10.7	17.9	0.1	4.511
2006	12	06	8.8	18.1	8	5.409
2006	12	07	12.3	18.1	2.6	5.895
2006	12	08	8.5	17	16.6	5.747
2006	12	09	12	14.7	0.3	4.237
2006	12	10	6.5	14	0.2	5.948
2006	12	11	5.8	13.1	0.3	7.242
2006	12	12	1.5	12.6	0	7.991
2006	12	13	4.3	10.5	0	5.152
2006	12	14	0.7	13.3	0	7.206
2006	12	15	5.3	14.8	0.7	4.447
2006	12	16	6.1	14.3	0.1	3.049
2006	12	17	10.1	14.4	8.5	1.592
2006	12	18	9.1	14.3	9	4.63
2006	12	19	8.6	10.9	0	2.644
2006	12	20	5.7	10.7	0	7.136
2006	12	21	4.5	11.6	0	6.785
2006	12	22	7.4	11.9	0	6.314
2006	12	23	5.6	12.2	0	7.011
2006	12	24	1.3	14.1	0	7.621
2006	12	25	1.6	16.3	0	8.263
2006	12	26	2.9	14.4	0	8.161
2006	12	27	-0.5	13.4	0	8.302
2006	12	28	0.1	10.4	0	4.356
2006	12	29	3.5	15.9	0	7.256
2006	12	30	4.4	14.4	0.4	5.521
2006	12	31	5.9	15.3	0.6	4.181
2007	01	01	7.7	14.7	0.2	3.266
2007	01	02	13	15.7	0	5.604
2007	01	03	-0.7	14.7	0	8.666
2007	01	04	-0.5	8.6	0.1	3.622
2007	01	05	4.7	14.7	0	7.741
2007	01	06	1.1	14.6	0	7.432
2007	01	07	5.5	13.4	0.4	3.056
2007	01	08	9.4	15.4	2.2	4.888
2007	01	09	6.6	16.3	0.1	7.24
2007	01	10	4.9	13.9	0	5.265
2007	01	11	9.1	16.4	0	5.057
2007	01	12	7.1	16.5	0	7.28
2007	01	13	5.4	15.9	0	6.415
2007	01	14	7	15	0.1	3.932
2007	01	15	10.2	15.3	0	6.4
2007	01	16	7.6	12.3	0.7	2.844
2007	01	17	9.5	15.7	0.8	4.453
2007	01	18	7	15.9	0.1	4.955
2007	01	19	8.7	18.7	0	6.844
2007	01	20	5.9	15.6	0.1	7.066
2007	01	21	10.1	15.8	0	5.5
2007	01	22	10.8	15.9	0.4	4.467
2007	01	23	13	15.8	5.4	2.93
2007	01	24	6.1	11.2	2.6	4.35
2007	01	25	4.3	10.7	1	6.495
2007	01	26	0.9	7.5	0.3	5.195
2007	01	27	-0.2	9.9	0	10.18
2007	01	28	-1.2	13.1	0	10.122
2007	01	29	3.1	13.4	0	6.682
2007	01	30	1.6	14.3	0	10.649
2007	01	31	2.4	12.9	0	6.85
2007	02	01	4.2	14.9	0	6.271
2007	02	02	3.4	16.2	0	11.33
2007	02	03	0.1	15.4	0	10.937
2007	02	04	4	13.9	0	11.426
2007	02	05	-0.4	14.1	0	11.848
2007	02	06	2.1	13.6	1.9	6.679
2007	02	07	5.4	14.6	1.7	6.238
2007	02	08	5.9	15.7	9.4	8.135
2007	02	09	11.1	12.8	7.6	2.133
2007	02	10	6.7	15.4	0	8.087
2007	02	11	4	15.2	0.1	8.59
2007	02	12	6.6	14.9	5	4.736
2007	02	13	10.7	15.7	0	11.362
2007	02	14	4.3	14.2	3.9	7.856
2007	02	15	10.5	15.7	1.9	6.466
2007	02	16	4.2	17.2	0	13.534
2007	02	17	3.9	15.5	0.1	11.513
2007	02	18	4.9	10.1	9	3.586
2007	02	19	2.7	13.4	0	12.895
2007	02	20	3.9	17.7	0	12.262
2007	02	21	7.6	14.3	0.8	5.451
2007	02	22	7	15.9	0	9.379
2007	02	23	3.8	16.3	0	11.908
2007	02	24	6.8	15.5	0	8.133
2007	02	25	7.9	15.5	2.4	5.805
2007	02	26	7.4	16.3	0	12.441
2007	02	27	2.6	17.2	0	15.054
2007	02	28	4.3	15.9	0	6.994
2007	03	01	7.5	17.6	0	8.456
2007	03	02	8.3	19.2	0	9.948
2007	03	03	7.9	18.1	0	7.956
2007	03	04	7.9	20.6	0	14.617
2007	03	05	7.1	17.8	0	10.052
2007	03	06	10.5	15.5	2.3	5.367
2007	03	07	11.6	14.2	3.9	5.519
2007	03	08	9.4	18.5	0	13.765
2007	03	09	7.5	18.2	0	15.286
2007	03	10	7.1	16.8	0	15.769
2007	03	11	11	15.4	0	11.796
2007	03	12	9.1	18.4	0	15.328
2007	03	13	4.5	18.9	0	17.873
2007	03	14	4	19.8	0	18.537
2007	03	15	4.9	19.4	0	18.084
2007	03	16	4.1	18.8	0	18.188
2007	03	17	5.7	18	0	17.645
2007	03	18	5.1	17.2	0.1	13.467
2007	03	19	8.7	14	4.5	7.768
2007	03	20	5.1	9.9	8.1	7.662
2007	03	21	3	12	0.1	9.761
2007	03	22	3.2	12.9	0	13.825
2007	03	23	-0.1	13.9	0.1	14.935
2007	03	24	0.9	14.6	2.9	9.649
2007	03	25	6.1	12.1	3.5	8.908
2007	03	26	3.4	15.4	0.4	12.873
2007	03	27	5.8	16.2	0	14.8
2007	03	28	3	15.6	0.3	14.469
2007	03	29	6.9	14.5	3.7	7.218
2007	03	30	8	13.5	1	9.294
2007	03	31	4.3	16.4	0.5	15.63
2007	04	01	7.1	18.5	0	14.348
2007	04	02	6.9	20.4	0	17.916
2007	04	03	8.2	17.6	1	14.171
2007	04	04	8.7	15.9	1.5	6.406
2007	04	05	11.5	19.6	0	18.208
2007	04	06	4.9	19.3	0	22.632
2007	04	07	5.2	18.1	0	21.686
2007	04	08	4.4	19.1	0	15.369
2007	04	09	5.2	18.9	0	21.976
2007	04	10	5.1	18.6	0	18.695
2007	04	11	5.4	21.1	0	23.547
2007	04	12	7.8	23.4	0	16.646
2007	04	13	10.3	23.5	0	14.127
2007	04	14	11.9	21.8	0	15.972
2007	04	15	7.4	23.2	0	20
2007	04	16	7.1	26.5	0	21.303
2007	04	17	11	24.6	0	22.456
2007	04	18	6.1	21.3	0	23.451
2007	04	19	8.7	21.3	0	22.096
2007	04	20	8.7	24	0	23.733
2007	04	21	8.6	24.4	0	25.714
2007	04	22	8.1	25.4	0	18.957
2007	04	23	8.5	24.7	0	25.66
2007	04	24	9	24.5	0	22.586
2007	04	25	8.7	27.5	0	22.488
2007	04	26	12.1	24.7	0	24.569
2007	04	27	9.6	25.1	0	25.427
2007	04	28	9.6	23.6	0	25.646
2007	04	29	9	22.7	1.2	22.205
2007	04	30	11.9	20.1	1.6	9.62
2007	05	01	10.3	23	3.4	19.868
2007	05	02	12.8	21.5	2.4	18.903
2007	05	03	11	19.9	15.2	11.37
2007	05	04	11.1	19.5	2.7	13.107
2007	05	05	13.1	20.3	2.7	17.875
2007	05	06	11.6	19.4	2.6	16.346
2007	05	07	9.9	24.9	1	24.782
2007	05	08	9.9	23.9	0	24.91
2007	05	09	10.8	23.6	0.1	21.79
2007	05	10	12.6	24.4	0	24.611
2007	05	11	12.7	23.9	0	25.894
2007	05	12	13.8	25.3	0	25.999
2007	05	13	12.7	25.4	0	27.696
2007	05	14	12.4	27.6	0.1	25.544
2007	05	15	16.4	22.4	0.1	23.211
2007	05	16	9.4	22.1	0.7	24.632
2007	05	17	9.6	22.3	0	20.595
2007	05	18	10.3	25.1	0	28.794
2007	05	19	9.6	25.5	0	28.348
2007	05	20	10.6	27.4	0	29.117
2007	05	21	12.6	27.4	0	28.526
2007	05	22	14	28.4	0	24.286
2007	05	23	14.5	31.7	0.1	28.116
2007	05	24	16.5	32.1	0	25.794
2007	05	25	17.4	31.2	0	28.599
2007	05	26	15	28.7	0.3	19.989
2007	05	27	15.6	25.5	0	17.527
2007	05	28	14	20.1	8.7	16.075
2007	05	29	11.6	20.4	0	17.515
2007	05	30	11.5	22	0	18.827
2007	05	31	9.6	22.2	0.1	21.598
2007	06	01	14.7	22.4	2.7	17.402
2007	06	02	12.1	21.9	0.4	18.866
2007	06	03	12.6	21.9	0	11.352
2007	06	04	14	25.5	0	23.858
2007	06	05	15.7	23.4	0.6	13.597
2007	06	06	15.2	24.6	0	18.826
2007	06	07	15.8	24.5	0.7	18.122
2007	06	08	14.9	27.1	0	27.432
2007	06	09	15.4	28	0	27.826
2007	06	10	17.4	26.7	0	26.426
2007	06	11	16.2	27.4	0	26.319
2007	06	12	14.7	26.6	0	22.547
2007	06	13	16.9	26.3	0	22.365
2007	06	14	16.4	27.6	0	27.442
2007	06	15	17.2	27.3	0	18.736
2007	06	16	18.2	26.7	0	23.809
2007	06	17	18.7	27.7	0	20.858
2007	06	18	18.5	29.1	0	25.996
2007	06	19	15.9	34.3	0	27.323
2007	06	20	17.3	29.9	0	22.197
2007	06	21	18.3	28.6	0	23.086
2007	06	22	18.3	27.7	0	20.498
2007	06	23	17.3	28.5	0	29.328
2007	06	24	14.5	29.2	0	28.064
2007	06	25	21	29.8	0	27.354
2007	06	26	19.8	26	0	20.264
2007	06	27	13.7	26	0	26.218
2007	06	28	14.6	26.3	0	29.181
2007	06	29	13.8	27.3	0	29.494
2007	06	30	14.9	28.9	0	25.269
2007	07	01	15.2	28.3	0	28.151
2007	07	02	17.9	27.8	0	21.108
2007	07	03	17.2	28	0	23.31
2007	07	04	17.4	27.6	0	22.775
2007	07	05	13.2	28.7	0	30.261
2007	07	06	11.8	27.7	0	29.791
2007	07	07	13.3	27.4	0	28.744
2007	07	08	16.1	27.5	0.2	28.727
2007	07	09	18.2	27.8	0	24.91
2007	07	10	17.8	27.3	0	26.876
2007	07	11	12.5	27.2	0	28.695
2007	07	12	12.6	27.6	0	28.748
2007	07	13	11.8	28.9	0	29.653
2007	07	14	12.8	30.9	0	29.739
2007	07	15	14.6	33.2	0	29.894
2007	07	16	15.7	33	0	29.835
2007	07	17	15	32.9	0	29.775
2007	07	18	16.3	32.8	0	29.572
2007	07	19	15.4	34	0	29.436
2007	07	20	16	32.1	0	29.578
2007	07	21	17.4	29.9	0	28.282
2007	07	22	19	31.2	0	26.772
2007	07	23	18.8	32.7	0	20.132
2007	07	24	21.6	31.8	0	21.795
2007	07	25	16.8	31.6	0	29.277
2007	07	26	19.5	32.3	0	28.173
2007	07	27	17.9	32	0	29.044
2007	07	28	18.2	32.4	0	28.266
2007	07	29	18.6	32.7	0	28.332
2007	07	30	18.5	31.6	0	27.716
2007	07	31	21.9	31.6	0	24.214
2007	08	01	17.6	31.4	0	28.439
2007	08	02	16.6	30.9	0	28.267
2007	08	03	16.8	29.8	0	19.835
2007	08	04	19.4	31.7	0	26.97
2007	08	05	18.6	31.2	0	27.206
2007	08	06	17.9	31	0	26.573
2007	08	07	15.8	30	0	24.013
2007	08	08	18.5	29.5	0	20.832
2007	08	09	18.5	27.1	0.1	24.896
2007	08	10	15.7	26.5	4.6	18.775
2007	08	11	16	26.7	0.3	23.21
2007	08	12	16	27.6	0	25.066
2007	08	13	18	28.6	0	21.088
2007	08	14	16.8	28.6	0	23.322
2007	08	15	16.6	30.1	0	26.045
2007	08	16	17	30.6	0	26.101
2007	08	17	16.9	30.9	0	25.87
2007	08	18	15	28.7	0	24.103
2007	08	19	16.3	28.3	0.1	22.346
2007	08	20	17	26.2	0.3	13.997
2007	08	21	16.5	23.8	0	11.924
2007	08	22	16.1	27	0.4	16.753
2007	08	23	18.6	24	0.3	14.63
2007	08	24	14.7	27.7	0	13.757
2007	08	25	17	34.7	0	16.331
2007	08	26	18.7	36.1	0	24.295
2007	08	27	19.8	34.3	0	23.852
2007	08	28	17.9	31.5	0	22.667
2007	08	29	17	30.6	0	21.52
2007	08	30	23.7	30	0	18.319
2007	08	31	20.4	28.7	1.1	19.848
2007	09	01	15.7	29	0	23.203
2007	09	02	15.5	30.1	0	21.577
2007	09	03	13.9	28.5	0	20.086
2007	09	04	18.1	24.7	3	16.59
2007	09	05	10.1	24.1	0	21.612
2007	09	06	8.3	25.1	0	18.113
2007	09	07	8.8	25.2	0	22.234
2007	09	08	11.1	26.7	0	22.192
2007	09	09	12	25.5	0	21.104
2007	09	10	14.7	26.3	0	19.623
2007	09	11	15	27	0	18.742
2007	09	12	13	28.6	0	21.85
2007	09	13	12.1	27.4	0	21.913
2007	09	14	12.6	26.7	0	16.012
2007	09	15	15.2	27.9	0	18.376
2007	09	16	18.6	27.1	2.2	11.921
2007	09	17	19.9	27.5	0.6	13.533
2007	09	18	22.7	27.4	0.8	13.978
2007	09	19	15.9	26.2	0	17.516
2007	09	20	13.8	25.1	0	19.642
2007	09	21	11.2	26.6	0	19.68
2007	09	22	9.8	26.1	0	18.713
2007	09	23	10.5	25.5	0	14.269
2007	09	24	13.1	26.7	0.1	14.996
2007	09	25	13.6	27.1	0	17.695
2007	09	26	13.8	24.4	1.3	14.646
2007	09	27	11.1	20.8	7.7	8.885
2007	09	28	11.2	20.8	0.2	13.833
2007	09	29	9.9	23.6	0	14.293
2007	09	30	11.6	25.9	0	17.146
2007	10	01	13	27.7	0	17.125
2007	10	02	13.2	27.3	0	17.695
2007	10	03	13.1	27.4	0.1	15.655
2007	10	04	14.2	27.6	0	10.829
2007	10	05	13.4	26.9	0	14.999
2007	10	06	15.7	25.8	6.6	11.735
2007	10	07	15.4	24.3	0	15.067
2007	10	08	12.5	24	0	16.277
2007	10	09	11.2	23.7	0	10.781
2007	10	10	12.1	22.5	0	11.933
2007	10	11	12.7	22.9	0	14.348
2007	10	12	10.5	22.3	0	14.243
2007	10	13	10.1	25.1	0.1	15.504
2007	10	14	13.2	22.1	0	14.398
2007	10	15	8.1	22.5	0	15.698
2007	10	16	7.3	22.4	0	14.565
2007	10	17	8.4	22.4	0.2	10.444
2007	10	18	11.2	23	2.2	11.116
2007	10	19	9.7	19.3	0	13.822
2007	10	20	7.4	14.9	1.2	11.04
2007	10	21	6.5	13.6	0.7	11.982
2007	10	22	2.4	14	0	7.574
2007	10	23	6.4	18	0	8.061
2007	10	24	10.4	14.4	9.4	4.216
2007	10	25	10.5	18.1	8.4	5.47
2007	10	26	12.7	19.4	3.9	5.74
2007	10	27	11.4	23.3	0	12.498
2007	10	28	9	21.3	0	10.648
2007	10	29	8.8	21.7	7.9	11.379
2007	10	30	13.7	16	21	2.496
2007	10	31	13.4	18.7	1.4	4.939
2007	11	01	12	16.6	0	9.982
2007	11	02	9.3	19.1	0	10.794
2007	11	03	9.3	20.9	0	12.041
2007	11	04	5.5	20.3	0	11.295
2007	11	05	5.9	20.5	0	11.729
2007	11	06	6.6	13.8	2.2	5.45
2007	11	07	4.6	18.3	0	10.659
2007	11	08	4	18.8	0.6	10.213
2007	11	09	10.7	18.5	1	9.639
2007	11	10	0.1	15.8	0	10.43
2007	11	11	4	16.4	0	6.363
2007	11	12	5.8	18.4	0.1	8.544
2007	11	13	3	15.7	2.4	8.648
2007	11	14	4.8	12.2	2.9	5.444
2007	11	15	2.1	11.4	10.6	5.874
2007	11	16	6.1	8.1	4.4	3.184
2007	11	17	4.6	10	0	7.422
2007	11	18	1.9	11.5	0	8.595
2007	11	19	-0.9	12.5	0.2	7.182
2007	11	20	0.4	14	0.1	7.171
2007	11	21	6.9	13.6	0	3.095
2007	11	22	12.1	16.2	0.8	1.946
2007	11	23	14.9	18	3.9	2.977
2007	11	24	15.4	17.6	5.3	4.056
2007	11	25	9.8	17.4	0.1	5.56
2007	11	26	7.7	17.4	0	8.044
2007	11	27	6.5	15.5	0	8.105
2007	11	28	6.2	15.1	1	8.581
2007	11	29	4.6	12.4	0	5.045
2007	11	30	2.2	11.7	0	5.134
2007	12	01	5.7	13.5	0.2	4.687
2007	12	02	5.1	15.5	0	6.683
2007	12	03	7.9	17.4	0.4	5.226
2007	12	04	1.4	15.7	0	7.905
2007	12	05	0.1	15.3	0	7.717
2007	12	06	1.5	14.3	0	6.629
2007	12	07	1.3	12.9	6.4	4.34
2007	12	08	8.1	13.8	1.1	5.687
2007	12	09	2.3	12.2	7.9	3.493
2007	12	10	7.3	13.4	0.2	6.021
2007	12	11	4	13.2	0.1	7.3
2007	12	12	2.9	14.3	0	6.933
2007	12	13	3.3	13.1	0	7.325
2007	12	14	2	9.6	0	5.262
2007	12	15	-0.7	5.6	0	7.12
2007	12	16	-1.5	7.6	0.4	7.049
2007	12	17	4.3	8.2	0.3	2.845
2007	12	18	3.5	9.6	0	6.956
2007	12	19	1.5	9.9	0	7.853
2007	12	20	-2.3	12.9	0	8.271
2007	12	21	-3.4	11.9	0.1	7.995
2007	12	22	1	11.3	12.1	3.152
2007	12	23	6.9	11.4	10.6	1.587
2007	12	24	8.4	13.2	0.8	2.922
2007	12	25	6.1	12.2	1.8	3.692
2007	12	26	6.9	11.7	0	6.027
2007	12	27	2	12.1	0	7.519
2007	12	28	1.6	11.3	0.3	7.887
2007	12	29	-2.2	10.4	0.2	6.864
2007	12	30	-1.4	7.6	2	3.82
2007	12	31	4.6	13	0	8.013
2008	01	01	2.1	9.1	0	5.246
2008	01	02	1.9	6.7	0.5	3.219
2008	01	03	4.2	9.9	7.1	2.509
2008	01	04	8.4	13	5.5	3.553
2008	01	05	7.2	14.6	4.1	3.835
2008	01	06	8.6	13.9	1.8	2.938
2008	01	07	9.4	15.3	0.2	3.901
2008	01	08	9.1	16	0.1	5.97
2008	01	09	7.5	13.6	0.6	3.296
2008	01	10	8.5	12.2	0.2	2.521
2008	01	11	9.4	14.4	2.3	2.761
2008	01	12	12.7	14.6	7.2	2.07
2008	01	13	6.1	12.6	0.4	6.677
2008	01	14	3.2	11.6	2.4	5.188
2008	01	15	5.4	9.7	7.2	3.554
2008	01	16	6.7	12.6	15.9	3.022
2008	01	17	8.7	14	0	6.269
2008	01	18	4.8	14.7	0	8.351
2008	01	19	2.6	15.3	0	8.283
2008	01	20	4.7	13.4	0	6.127
2008	01	21	8.5	11.9	0.2	1.953
2008	01	22	6.8	14.8	0	7.093
2008	01	23	7.1	12.7	0	9.249
2008	01	24	2.4	13.7	0	9.992
2008	01	25	-1	14.2	0	9.798
2008	01	26	4.7	16.6	0	10.462
2008	01	27	-1	11.6	0	5.373
2008	01	28	3.8	17.5	0.3	8.802
2008	01	29	3.3	14.3	0	5.556
2008	01	30	4.8	15.1	1	7.075
2008	01	31	7.6	12.9	0.9	4.925
2008	02	01	4.3	13.9	0	5.889
2008	02	02	8.6	14.2	3.9	4.089
2008	02	03	8.5	12.9	4	3.488
2008	02	04	8.3	15	4	6.209
2008	02	05	6.2	15.1	0.3	10.317
